FEATURE_NAME,MEAN_ABS_SHAP,FEATURE_GROUP
D2_FP_219,0.00061976636,FP
D1_FP_377,0.0006183616,FP
D2_FP_7,0.0006170234,FP
D2_FP_800,0.00061368395,FP
D2_FP_705,0.00060455455,FP
D2_FP_852,0.0006004784,FP
D2_FP_10,0.00059732434,FP
D2_FP_43,0.00059331174,FP
D1_FP_232,0.0005912683,FP
D1_FP_14,0.0005867633,FP
D2_FP_482,0.00058531057,FP
D1_FP_783,0.00058429735,FP
D1_FP_791,0.0005841683,FP
D2_FP_162,0.00058291445,FP
D1_FP_550,0.0005781396,FP
D2_FP_3,0.0005738169,FP
D1_FP_403,0.0005623985,FP
D2_FP_506,0.00055929984,FP
D1_FP_780,0.00055929006,FP
D2_FP_0,0.00055906933,FP
D1_FP_448,0.0005562421,FP
D2_FP_960,0.00054687157,FP
D1_FP_368,0.0005410073,FP
D2_FP_227,0.0005403632,FP
D1_FP_345,0.00054010976,FP
D1_FP_173,0.00053727126,FP
D1_FP_131,0.00053504994,FP
D2_FP_198,0.00052270934,FP
D1_FP_498,0.0005223662,FP
D1_FP_339,0.0005201749,FP
MUT_cnaPANCAN364,0.0005180959,MUTATION
D2_FP_241,0.0005171532,FP
D1_FP_434,0.00051614776,FP
D1_FP_57,0.0005160211,FP
D1_FP_944,0.0005131852,FP
D2_FP_75,0.000512815,FP
D2_FP_663,0.00051097665,FP
D1_FP_228,0.0005043645,FP
D1_FP_221,0.00049636135,FP
D2_FP_711,0.00049480976,FP
D2_FP_899,0.0004910136,FP
D2_FP_512,0.00048787045,FP
D1_FP_842,0.00048761262,FP
D2_FP_745,0.00048293077,FP
D2_FP_771,0.00048131574,FP
D2_FP_543,0.0004792257,FP
D2_FP_523,0.00047687886,FP
D2_FP_706,0.00047053923,FP
D1_FP_18,0.00046792123,FP
D2_FP_489,0.00046683653,FP
D1_FP_809,0.00046430534,FP
D1_FP_324,0.00046264616,FP
D2_FP_841,0.00046210948,FP
D1_FP_986,0.00046079076,FP
D2_FP_991,0.0004576455,FP
D1_FP_833,0.0004546362,FP
D1_FP_811,0.0004508273,FP
D2_FP_674,0.0004391286,FP
D1_FP_504,0.00043272582,FP
D2_FP_28,0.0004325,FP
D2_FP_27,0.00043194208,FP
D1_FP_918,0.00042752316,FP
D2_FP_978,0.00042724563,FP
D1_FP_924,0.00042666498,FP
D1_FP_56,0.0004245326,FP
D2_FP_350,0.00042356676,FP
D1_FP_327,0.0004222284,FP
D1_FP_398,0.0004199025,FP
D1_FP_543,0.0004184511,FP
D2_FP_610,0.0004147572,FP
D1_FP_552,0.00041438724,FP
D2_FP_447,0.00041407664,FP
D2_FP_257,0.000410941,FP
D1_FP_524,0.00039993328,FP
D1_FP_86,0.00039918834,FP
D1_FP_76,0.0003939307,FP
D1_FP_940,0.00039375757,FP
D1_FP_20,0.00038977026,FP
D1_FP_475,0.0003829175,FP
D2_FP_501,0.00038130127,FP
D1_FP_416,0.0003759148,FP
D2_FP_521,0.00037417572,FP
D2_FP_1017,0.00037061784,FP
D1_FP_383,0.00037032602,FP
D1_FP_610,0.00036923567,FP
D1_FP_322,0.00036416797,FP
D1_FP_751,0.00036095345,FP
D2_FP_34,0.00035942157,FP
D2_FP_814,0.00035713852,FP
D2_FP_208,0.00035599965,FP
D1_FP_746,0.00035566284,FP
MUT_cnaPANCAN248,0.00034836412,MUTATION
D2_FP_368,0.0003425549,FP
D1_FP_794,0.0003373237,FP
D2_FP_458,0.0003325668,FP
D2_FP_562,0.00032571095,FP
D1_FP_815,0.00030988146,FP
D2_FP_787,0.00030608187,FP
D2_FP_759,0.00030194572,FP
D2_FP_403,0.00029993762,FP
D2_FP_709,0.00029988145,FP
D2_FP_24,0.00029604533,FP
D2_FP_1022,0.00029312196,FP
D1_FP_158,0.00029179786,FP
D1_FP_953,0.00029133804,FP
D1_FP_741,0.00029095556,FP
D2_FP_188,0.00028872662,FP
D2_FP_873,0.00028690734,FP
D1_FP_580,0.00028275346,FP
D1_FP_357,0.00027765386,FP
D1_FP_297,0.00027747746,FP
D2_FP_233,0.00027553827,FP
D2_FP_795,0.00027521665,FP
D2_FP_255,0.00027212175,FP
D2_FP_937,0.00027192393,FP
D2_FP_154,0.00026806313,FP
D1_FP_760,0.00026771467,FP
D1_FP_827,0.00026384374,FP
D1_FP_721,0.00026282002,FP
D2_FP_495,0.00024937355,FP
D2_FP_46,0.00024509442,FP
D2_FP_887,0.00024315287,FP
D1_FP_367,0.00024175984,FP
D2_FP_276,0.0002411052,FP
D1_FP_744,0.00023894622,FP
D1_FP_16,0.00023858409,FP
D2_FP_466,0.00023214662,FP
D1_FP_740,0.00022892712,FP
D1_FP_802,0.00022502849,FP
D1_FP_276,0.00022179958,FP
D2_FP_125,0.00022012687,FP
D2_FP_786,0.00021522102,FP
D1_FP_691,0.00021150008,FP
D2_FP_767,0.00020833977,FP
D2_FP_641,0.00020656924,FP
D1_FP_410,0.00020605548,FP
D2_FP_104,0.00020552799,FP
D1_FP_188,0.0002041173,FP
D2_FP_216,0.0002036206,FP
D1_FP_31,0.00019860204,FP
D1_FP_83,0.00019724968,FP
D2_FP_561,0.0001854933,FP
D2_FP_262,0.00017623094,FP
D1_FP_191,0.00017569086,FP
D1_FP_465,0.00017377583,FP
D1_FP_887,0.00017064567,FP
D1_FP_120,0.00016856828,FP
D2_FP_212,0.00016793574,FP
D1_FP_417,0.00016646573,FP
D1_FP_588,0.00015735424,FP
D2_FP_13,0.0001568882,FP
D1_FP_360,0.00015266157,FP
D1_FP_558,0.00015263559,FP
D1_FP_37,0.00014086456,FP
D1_FP_1002,0.00013825434,FP
D1_FP_304,0.00013785268,FP
D1_FP_155,0.00013674094,FP
D2_FP_146,0.00013337107,FP
D2_FP_809,0.00013309403,FP
D2_FP_910,0.00012743073,FP
D2_FP_54,0.00012448136,FP
D2_FP_144,0.00011996775,FP
D2_FP_720,0.00011629371,FP
D1_FP_546,0.00011149376,FP
D1_FP_242,0.000110828994,FP
D2_FP_762,0.000107767715,FP
D2_FP_362,0.00010686653,FP
D1_FP_100,0.000103962,FP
D1_FP_88,0.000103541985,FP
D1_FP_87,9.44794e-05,FP
D1_FP_62,9.157387e-05,FP
D1_FP_523,8.799003e-05,FP
D1_FP_962,8.785275e-05,FP
D2_FP_331,8.572319e-05,FP
TISSUE_bone,8.3389976e-05,TISSUE
D1_FP_574,7.708254e-05,FP
D1_FP_505,6.561594e-05,FP
D1_FP_3,6.5428954e-05,FP
D1_FP_415,5.5787004e-05,FP
D1_FP_947,5.204034e-05,FP
D1_FP_112,4.5382374e-05,FP
D1_FP_11,4.299211e-05,FP
D1_FP_404,2.1090604e-05,FP
D2_FP_94,1.8340988e-05,FP
D2_FP_647,0.0,FP
D2_FP_724,0.0,FP
D2_FP_693,0.0,FP
D2_FP_976,0.0,FP
D2_FP_975,0.0,FP
D2_FP_721,0.0,FP
D2_FP_645,0.0,FP
D2_FP_649,0.0,FP
D2_FP_719,0.0,FP
D2_FP_648,0.0,FP
D2_FP_981,0.0,FP
D2_FP_977,0.0,FP
D2_FP_640,0.0,FP
D2_FP_636,0.0,FP
D2_FP_732,0.0,FP
D2_FP_637,0.0,FP
D2_FP_638,0.0,FP
D2_FP_639,0.0,FP
D2_FP_731,0.0,FP
D2_FP_729,0.0,FP
D2_FP_728,0.0,FP
D2_FP_979,0.0,FP
D2_FP_727,0.0,FP
D2_FP_983,0.0,FP
D2_FP_982,0.0,FP
D2_FP_972,0.0,FP
D2_FP_642,0.0,FP
D2_FP_643,0.0,FP
D2_FP_644,0.0,FP
D2_FP_651,0.0,FP
D2_FP_967,0.0,FP
D2_FP_971,0.0,FP
D2_FP_970,0.0,FP
D2_FP_670,0.0,FP
D2_FP_707,0.0,FP
D2_FP_672,0.0,FP
D2_FP_678,0.0,FP
D2_FP_704,0.0,FP
D2_FP_680,0.0,FP
D2_FP_681,0.0,FP
D2_FP_683,0.0,FP
D2_FP_684,0.0,FP
D2_FP_701,0.0,FP
D2_FP_685,0.0,FP
D2_FP_686,0.0,FP
D2_FP_699,0.0,FP
D2_FP_689,0.0,FP
D2_FP_690,0.0,FP
D2_FP_696,0.0,FP
D2_FP_691,0.0,FP
D2_FP_669,0.0,FP
D2_FP_708,0.0,FP
D2_FP_710,0.0,FP
D2_FP_658,0.0,FP
D2_FP_654,0.0,FP
D2_FP_717,0.0,FP
D2_FP_969,0.0,FP
D2_FP_655,0.0,FP
D2_FP_968,0.0,FP
D2_FP_692,0.0,FP
D2_FP_657,0.0,FP
D2_FP_965,0.0,FP
D2_FP_668,0.0,FP
D2_FP_660,0.0,FP
D2_FP_661,0.0,FP
D2_FP_716,0.0,FP
D2_FP_662,0.0,FP
D2_FP_664,0.0,FP
D2_FP_665,0.0,FP
D2_FP_712,0.0,FP
D2_FP_671,0.0,FP
D2_FP_895,0.0,FP
D2_FP_733,0.0,FP
D2_FP_928,0.0,FP
D2_FP_850,0.0,FP
D2_FP_851,0.0,FP
D2_FP_853,0.0,FP
D2_FP_925,0.0,FP
D2_FP_924,0.0,FP
D2_FP_923,0.0,FP
D2_FP_854,0.0,FP
D2_FP_921,0.0,FP
D2_FP_857,0.0,FP
D2_FP_858,0.0,FP
D2_FP_859,0.0,FP
D2_FP_920,0.0,FP
D2_FP_919,0.0,FP
D2_FP_918,0.0,FP
D2_FP_860,0.0,FP
D2_FP_848,0.0,FP
D2_FP_929,0.0,FP
D2_FP_862,0.0,FP
D2_FP_931,0.0,FP
D2_FP_943,0.0,FP
D2_FP_942,0.0,FP
D2_FP_838,0.0,FP
D2_FP_941,0.0,FP
D2_FP_839,0.0,FP
D2_FP_840,0.0,FP
D2_FP_939,0.0,FP
D2_FP_938,0.0,FP
D2_FP_844,0.0,FP
D2_FP_936,0.0,FP
D2_FP_934,0.0,FP
D2_FP_933,0.0,FP
D2_FP_845,0.0,FP
D2_FP_846,0.0,FP
D2_FP_847,0.0,FP
D2_FP_917,0.0,FP
D2_FP_916,0.0,FP
D2_FP_734,0.0,FP
D2_FP_872,0.0,FP
D2_FP_903,0.0,FP
D2_FP_902,0.0,FP
D2_FP_876,0.0,FP
D2_FP_877,0.0,FP
D2_FP_879,0.0,FP
D2_FP_901,0.0,FP
D2_FP_883,0.0,FP
D2_FP_900,0.0,FP
D2_FP_886,0.0,FP
D2_FP_888,0.0,FP
D2_FP_889,0.0,FP
D2_FP_890,0.0,FP
D2_FP_891,0.0,FP
D2_FP_892,0.0,FP
D2_FP_894,0.0,FP
D2_FP_874,0.0,FP
D2_FP_871,0.0,FP
D2_FP_915,0.0,FP
D2_FP_905,0.0,FP
D2_FP_914,0.0,FP
D2_FP_913,0.0,FP
D2_FP_912,0.0,FP
D2_FP_911,0.0,FP
D2_FP_863,0.0,FP
D2_FP_909,0.0,FP
D2_FP_864,0.0,FP
D2_FP_865,0.0,FP
D2_FP_908,0.0,FP
D2_FP_907,0.0,FP
D2_FP_906,0.0,FP
D2_FP_866,0.0,FP
D2_FP_867,0.0,FP
D2_FP_868,0.0,FP
D2_FP_869,0.0,FP
D2_FP_837,0.0,FP
D2_FP_944,0.0,FP
D2_FP_836,0.0,FP
D2_FP_761,0.0,FP
D2_FP_764,0.0,FP
D2_FP_766,0.0,FP
D2_FP_769,0.0,FP
D2_FP_770,0.0,FP
D2_FP_772,0.0,FP
D2_FP_774,0.0,FP
D2_FP_775,0.0,FP
D2_FP_776,0.0,FP
D2_FP_777,0.0,FP
D2_FP_778,0.0,FP
D2_FP_779,0.0,FP
D2_FP_781,0.0,FP
D2_FP_782,0.0,FP
D2_FP_783,0.0,FP
D2_FP_784,0.0,FP
D2_FP_763,0.0,FP
D2_FP_757,0.0,FP
D2_FP_830,0.0,FP
D2_FP_756,0.0,FP
D2_FP_735,0.0,FP
D2_FP_737,0.0,FP
D2_FP_738,0.0,FP
D2_FP_740,0.0,FP
D2_FP_741,0.0,FP
D2_FP_742,0.0,FP
D2_FP_743,0.0,FP
D2_FP_744,0.0,FP
D2_FP_746,0.0,FP
D2_FP_748,0.0,FP
D2_FP_964,0.0,FP
D2_FP_749,0.0,FP
D2_FP_751,0.0,FP
D2_FP_754,0.0,FP
D2_FP_755,0.0,FP
D2_FP_785,0.0,FP
D2_FP_788,0.0,FP
D2_FP_789,0.0,FP
D2_FP_793,0.0,FP
D2_FP_818,0.0,FP
D2_FP_819,0.0,FP
D2_FP_821,0.0,FP
D2_FP_952,0.0,FP
D2_FP_951,0.0,FP
D2_FP_822,0.0,FP
D2_FP_823,0.0,FP
D2_FP_824,0.0,FP
D2_FP_826,0.0,FP
D2_FP_949,0.0,FP
D2_FP_828,0.0,FP
D2_FP_948,0.0,FP
D2_FP_829,0.0,FP
D2_FP_947,0.0,FP
D2_FP_946,0.0,FP
D2_FP_817,0.0,FP
D2_FP_813,0.0,FP
D2_FP_812,0.0,FP
D2_FP_801,0.0,FP
D2_FP_796,0.0,FP
D2_FP_797,0.0,FP
D2_FP_799,0.0,FP
D2_FP_962,0.0,FP
D2_FP_959,0.0,FP
D2_FP_958,0.0,FP
D2_FP_802,0.0,FP
D2_FP_811,0.0,FP
D2_FP_803,0.0,FP
D2_FP_957,0.0,FP
D2_FP_805,0.0,FP
D2_FP_956,0.0,FP
D2_FP_955,0.0,FP
D2_FP_810,0.0,FP
D2_FP_984,0.0,FP
CNV_cnaPANCAN307,0.0,CNV
D2_FP_985,0.0,FP
"D2_LINCS_UP_['823', '8503', '4851', '949', '847', '230', '23224', '4783', '3315', '4582', '10398', '2908', '3553', '8974', '664', '11098', '4651', '3162', '5777', '5287', '9961', '7849', '1605', '2065', '80212', '55958', '25805', '2222', '23585', '644', '90861', '29103', '3156', '1891', '4303', '4638', '23097', '1052', '2185', '1831', '665', '7494', '2064', '6676', '8800', '3300', '4891', '10174', '23659', '7358']",0.0,LINCS
"D2_LINCS_UP_['2771', '25', '6793', '5355', '2113', '79080', '55127', '5566', '1212', '9267', '9761', '56654', '200734', '1861', '6182', '23', '9221', '8091', '5891', '8869', '4651', '976', '26064', '2109', '6804', '2309', '3551', '51116', '79071', '9093', '9961', '5829', '54512', '8870', '26520', '10059', '4860', '54733', '637', '10730', '29082', '2745', '5782', '25825', '1848', '960', '595', '4609', '1846', '8061']",0.0,LINCS
"D2_LINCS_DN_['2771', '25', '6793', '5355', '2113', '79080', '55127', '5566', '1212', '9267', '9761', '56654', '200734', '1861', '6182', '23', '9221', '8091', '5891', '8869', '4651', '976', '26064', '2109', '6804', '2309', '3551', '51116', '79071', '9093', '9961', '5829', '54512', '8870', '26520', '10059', '4860', '54733', '637', '10730', '29082', '2745', '5782', '25825', '1848', '960', '595', '4609', '1846', '8061']",0.0,LINCS
"D2_LINCS_UP_['3303', '23536', '51382', '7466', '51097', '7494', '3486', '9928', '1027', '4616', '10013', '50814', '23325', '2264', '3480', '4303', '10245', '5331', '6772', '147179', '3398', '23097', '80746', '2542', '2548', '55256', '91137', '9847', '5993', '9712', '55793', '2064', '23670', '23636', '26227', '57147', '10153', '22905', '23588', '1643', '55148', '10237', '1956', '55748', '79600', '23038', '2309', '5357', '3202', '22823']",0.0,LINCS
"D2_LINCS_DN_['3303', '23536', '51382', '7466', '51097', '7494', '3486', '9928', '1027', '4616', '10013', '50814', '23325', '2264', '3480', '4303', '10245', '5331', '6772', '147179', '3398', '23097', '80746', '2542', '2548', '55256', '91137', '9847', '5993', '9712', '55793', '2064', '23670', '23636', '26227', '57147', '10153', '22905', '23588', '1643', '55148', '10237', '1956', '55748', '79600', '23038', '2309', '5357', '3202', '22823']",0.0,LINCS
"D2_LINCS_UP_['25825', '2195', '2353', '1445', '3098', '9097', '7296', '9943', '4609', '55746', '7048', '54499', '9124', '10180', '6597', '1802', '5782', '2961', '23223', '1454', '5831', '64422', '26054', '30849', '200734', '2115', '8821', '5889', '8061', '23014', '3693', '1282', '23670', '7358', '1514', '1846', '23271', '3329', '25839', '30836', '355', '5708', '11168', '10695', '2063', '10146', '1465', '5300', '23', '1848']",0.0,LINCS
"D2_LINCS_DN_['25825', '2195', '2353', '1445', '3098', '9097', '7296', '9943', '4609', '55746', '7048', '54499', '9124', '10180', '6597', '1802', '5782', '2961', '23223', '1454', '5831', '64422', '26054', '30849', '200734', '2115', '8821', '5889', '8061', '23014', '3693', '1282', '23670', '7358', '1514', '1846', '23271', '3329', '25839', '30836', '355', '5708', '11168', '10695', '2063', '10146', '1465', '5300', '23', '1848']",0.0,LINCS
"D2_LINCS_DN_['823', '8503', '4851', '949', '847', '230', '23224', '4783', '3315', '4582', '10398', '2908', '3553', '8974', '664', '11098', '4651', '3162', '5777', '5287', '9961', '7849', '1605', '2065', '80212', '55958', '25805', '2222', '23585', '644', '90861', '29103', '3156', '1891', '4303', '4638', '23097', '1052', '2185', '1831', '665', '7494', '2064', '6676', '8800', '3300', '4891', '10174', '23659', '7358']",0.0,LINCS
"D1_LINCS_DN_['5359', '4582', '2817', '3383', '11182', '25805', '5971', '1950', '3098', '3315', '6772', '481', '9943', '1831', '9143', '9246', '5641', '9686', '4605', '85377', '10318', '84159', '4783', '4792', '3611', '291', '5696', '148022', '1906', '7849', '3909', '8974', '55008', '6777', '26020', '29916', '25966', '8837', '51056', '392', '9709', '3988', '3300', '5054', '4616', '23635', '9455', '6813', '23443', '7159']",0.0,LINCS
"D2_LINCS_UP_['6657', '4638', '27244', '80212', '8869', '4851', '3300', '5743', '6915', '55111', '1891', '63874', '6839', '5498', '5287', '5261', '10668', '1643', '9712', '2064', '5255', '55793', '5607', '51160', '1052', '58497', '2817', '25966', '11261', '2770', '2908', '2625', '7750', '835', '1950', '10904', '5106', '4303', '3800', '2264', '9702', '4776', '9124', '5547', '10013', '58533', '55033', '8800', '11200', '64428']",0.0,LINCS
"D2_LINCS_DN_['6657', '4638', '27244', '80212', '8869', '4851', '3300', '5743', '6915', '55111', '1891', '63874', '6839', '5498', '5287', '5261', '10668', '1643', '9712', '2064', '5255', '55793', '5607', '51160', '1052', '58497', '2817', '25966', '11261', '2770', '2908', '2625', '7750', '835', '1950', '10904', '5106', '4303', '3800', '2264', '9702', '4776', '9124', '5547', '10013', '58533', '55033', '8800', '11200', '64428']",0.0,LINCS
"D2_LINCS_UP_['23131', '23335', '6603', '1213', '2767', '116832', '10057', '8895', '7511', '10892', '9552', '10857', '9817', '9112', '5708', '57215', '60528', '8243', '808', '89910', '23325', '727', '6944', '23149', '949', '899', '57149', '8726', '51466', '2771', '23365', '1738', '8204', '2908', '11284', '7485', '10046', '142', '55008', '9688', '5347', '9761', '79143', '7358', '64943', '3693', '90861', '8607', '664', '3066']",0.0,LINCS
"D2_LINCS_DN_['23131', '23335', '6603', '1213', '2767', '116832', '10057', '8895', '7511', '10892', '9552', '10857', '9817', '9112', '5708', '57215', '60528', '8243', '808', '89910', '23325', '727', '6944', '23149', '949', '899', '57149', '8726', '51466', '2771', '23365', '1738', '8204', '2908', '11284', '7485', '10046', '142', '55008', '9688', '5347', '9761', '79143', '7358', '64943', '3693', '90861', '8607', '664', '3066']",0.0,LINCS
"D2_LINCS_UP_['9143', '1277', '29911', '6909', '6774', '9261', '3416', '55958', '4846', '9697', '1050', '10610', '9053', '55793', '5468', '4208', '7538', '4783', '9961', '3611', '8321', '949', '25987', '3315', '847', '1534', '10644', '3300', '10904', '5927', '6813', '1666', '4312', '1891', '2908', '4125', '4638', '51097', '644', '3775', '9124', '25966', '5054', '4690', '10451', '23588', '8835', '10493', '5154', '57192']",0.0,LINCS
"D2_LINCS_DN_['9143', '1277', '29911', '6909', '6774', '9261', '3416', '55958', '4846', '9697', '1050', '10610', '9053', '55793', '5468', '4208', '7538', '4783', '9961', '3611', '8321', '949', '25987', '3315', '847', '1534', '10644', '3300', '10904', '5927', '6813', '1666', '4312', '1891', '2908', '4125', '4638', '51097', '644', '3775', '9124', '25966', '5054', '4690', '10451', '23588', '8835', '10493', '5154', '57192']",0.0,LINCS
"D2_LINCS_DN_['481', '4780', '6342', '30001', '4016', '57215', '4791', '8396', '780', '102', '3383', '1643', '10904', '5831', '9709', '23647', '51495', '51024', '6194', '1994', '10972', '9961', '23077', '7416', '1759', '5525', '10681', '4775', '23530', '23597', '2736', '10270', '5880', '387', '1802', '79643', '994', '7082', '63874', '9448', '5529', '9847', '10131', '58497', '9124', '2063', '55825', '2778', '23223', '55608']",0.0,LINCS
"D2_LINCS_UP_['481', '4780', '6342', '30001', '4016', '57215', '4791', '8396', '780', '102', '3383', '1643', '10904', '5831', '9709', '23647', '51495', '51024', '6194', '1994', '10972', '9961', '23077', '7416', '1759', '5525', '10681', '4775', '23530', '23597', '2736', '10270', '5880', '387', '1802', '79643', '994', '7082', '63874', '9448', '5529', '9847', '10131', '58497', '9124', '2063', '55825', '2778', '23223', '55608']",0.0,LINCS
"D2_LINCS_DN_['5601', '2195', '5359', '3280', '7165', '4088', '5366', '23670', '26520', '23013', '25805', '29103', '2264', '1738', '5909', '652', '5321', '10049', '11168', '11344', '10221', '10165', '3383', '7106', '27242', '5054', '10493', '57761', '23658', '200734', '8061', '5898', '4609', '5111', '7867', '998', '10892', '6856', '60528', '2745', '3628', '23300', '23', '5529', '25', '58478', '23223', '1848', '8870', '22827']",0.0,LINCS
"D2_LINCS_UP_['5601', '2195', '5359', '3280', '7165', '4088', '5366', '23670', '26520', '23013', '25805', '29103', '2264', '1738', '5909', '652', '5321', '10049', '11168', '11344', '10221', '10165', '3383', '7106', '27242', '5054', '10493', '57761', '23658', '200734', '8061', '5898', '4609', '5111', '7867', '998', '10892', '6856', '60528', '2745', '3628', '23300', '23', '5529', '25', '58478', '23223', '1848', '8870', '22827']",0.0,LINCS
"D2_LINCS_DN_['3638', '23335', '6443', '1831', '6676', '2673', '10610', '23200', '3157', '11014', '8870', '23131', '3156', '5891', '64080', '5058', '10972', '5588', '9637', '54541', '4925', '51097', '3337', '3988', '11182', '868', '4638', '10668', '2222', '1846', '39', '8550', '79071', '55033', '8878', '3303', '5716', '47', '51170', '63874', '8826', '55608', '23142', '25932', '54499', '23670', '5720', '665', '1465', '2810']",0.0,LINCS
"D2_LINCS_UP_['3638', '23335', '6443', '1831', '6676', '2673', '10610', '23200', '3157', '11014', '8870', '23131', '3156', '5891', '64080', '5058', '10972', '5588', '9637', '54541', '4925', '51097', '3337', '3988', '11182', '868', '4638', '10668', '2222', '1846', '39', '8550', '79071', '55033', '8878', '3303', '5716', '47', '51170', '63874', '8826', '55608', '23142', '25932', '54499', '23670', '5720', '665', '1465', '2810']",0.0,LINCS
"D2_LINCS_DN_['79187', '1500', '23077', '1001', '1906', '5498', '27242', '7077', '3308', '7099', '2131', '10206', '2222', '9375', '54850', '3800', '23161', '5613', '9928', '9641', '26136', '79080', '6909', '2064', '23212', '55825', '4232', '1676', '22883', '5290', '5321', '1385', '55958', '9221', '56940', '5696', '8520', '6810', '23', '5110', '10174', '128', '9112', '8204', '9270', '9761', '84617', '5300', '4817', '6050']",0.0,LINCS
"D2_LINCS_UP_['79187', '1500', '23077', '1001', '1906', '5498', '27242', '7077', '3308', '7099', '2131', '10206', '2222', '9375', '54850', '3800', '23161', '5613', '9928', '9641', '26136', '79080', '6909', '2064', '23212', '55825', '4232', '1676', '22883', '5290', '5321', '1385', '55958', '9221', '56940', '5696', '8520', '6810', '23', '5110', '10174', '128', '9112', '8204', '9270', '9761', '84617', '5300', '4817', '6050']",0.0,LINCS
"D2_LINCS_DN_['8821', '3398', '868', '93594', '2817', '3416', '25805', '8503', '2770', '2920', '7099', '23522', '1277', '8553', '55604', '3480', '5287', '54541', '79961', '10695', '8324', '7088', '7750', '5525', '5019', '4776', '1831', '29763', '2908', '7168', '84159', '9183', '1123', '2309', '10013', '1616', '63874', '2553', '11041', '3315', '4088', '57178', '23443', '3300', '10058', '7296', '10617', '11007', '5641', '4638']",0.0,LINCS
"D2_LINCS_UP_['8821', '3398', '868', '93594', '2817', '3416', '25805', '8503', '2770', '2920', '7099', '23522', '1277', '8553', '55604', '3480', '5287', '54541', '79961', '10695', '8324', '7088', '7750', '5525', '5019', '4776', '1831', '29763', '2908', '7168', '84159', '9183', '1123', '2309', '10013', '1616', '63874', '2553', '11041', '3315', '4088', '57178', '23443', '3300', '10058', '7296', '10617', '11007', '5641', '4638']",0.0,LINCS
"D2_LINCS_DN_['7416', '392', '5909', '8837', '54733', '960', '6253', '10813', '11344', '2736', '2274', '25803', '5829', '2017', '8061', '10921', '6813', '2745', '23499', '23223', '51070', '581', '10190', '58478', '22796', '6347', '51170', '10165', '8553', '10123', '5359', '1514', '27242', '3693', '65057', '5529', '4172', '51293', '26064', '54512', '8869', '6804', '11098', '1848', '5997', '4860', '5782', '595', '8870', '1846']",0.0,LINCS
"D2_LINCS_UP_['7416', '392', '5909', '8837', '54733', '960', '6253', '10813', '11344', '2736', '2274', '25803', '5829', '2017', '8061', '10921', '6813', '2745', '23499', '23223', '51070', '581', '10190', '58478', '22796', '6347', '51170', '10165', '8553', '10123', '5359', '1514', '27242', '3693', '65057', '5529', '4172', '51293', '26064', '54512', '8869', '6804', '11098', '1848', '5997', '4860', '5782', '595', '8870', '1846']",0.0,LINCS
"D2_LINCS_DN_['9641', '1870', '11284', '2625', '57048', '10320', '323', '9688', '29928', '6603', '7538', '7994', '57147', '9697', '6195', '3206', '4216', '23244', '1829', '5607', '5468', '3416', '54915', '4690', '7874', '10915', '993', '23338', '57149', '11065', '10732', '5627', '23076', '55111', '481', '23326', '3978', '8396', '5927', '9761', '3508', '1994', '9455', '5525', '1213', '1845', '23512', '6342', '90861', '23061']",0.0,LINCS
"D2_LINCS_UP_['9641', '1870', '11284', '2625', '57048', '10320', '323', '9688', '29928', '6603', '7538', '7994', '57147', '9697', '6195', '3206', '4216', '23244', '1829', '5607', '5468', '3416', '54915', '4690', '7874', '10915', '993', '23338', '57149', '11065', '10732', '5627', '23076', '55111', '481', '23326', '3978', '8396', '5927', '9761', '3508', '1994', '9455', '5525', '1213', '1845', '23512', '6342', '90861', '23061']",0.0,LINCS
"D1_LINCS_DN_['1050', '79170', '27244', '5287', '4303', '23097', '3300', '3315', '2065', '8503', '847', '10013', '3162', '55793', '1870', '1831', '4925', '5154', '25874', '54541', '51203', '23588', '7358', '55837', '10513', '1643', '10058', '4850', '8202', '4331', '23338', '23670', '79006', '29103', '8804', '1666', '5580', '53343', '1891', '7088', '58497', '66008', '23038', '10112', '8800', '10276', '23224', '1027', '64080', '64781']",0.0,LINCS
"D1_LINCS_UP_['1050', '79170', '27244', '5287', '4303', '23097', '3300', '3315', '2065', '8503', '847', '10013', '3162', '55793', '1870', '1831', '4925', '5154', '25874', '54541', '51203', '23588', '7358', '55837', '10513', '1643', '10058', '4850', '8202', '4331', '23338', '23670', '79006', '29103', '8804', '1666', '5580', '53343', '1891', '7088', '58497', '66008', '23038', '10112', '8800', '10276', '23224', '1027', '64080', '64781']",0.0,LINCS
"D1_LINCS_DN_['1026', '10818', '2185', '7398', '2222', '25803', '6616', '10013', '3638', '55818', '10153', '6464', '2767', '23223', '10513', '211', '2356', '26136', '1845', '896', '10765', '9915', '8731', '1001', '57761', '3482', '3162', '54505', '1017', '2131', '79600', '79094', '5696', '3157', '83743', '51495', '23588', '79902', '51742', '10318', '7106', '27336', '10270', '4775', '29083', '9709', '6856', '1738', '5092', '831']",0.0,LINCS
"D2_LINCS_UP_['7466', '5997', '3551', '8804', '10058', '51635', '58497', '4303', '622', '5909', '1643', '66008', '10668', '56940', '25874', '56997', '1277', '5720', '5777', '3300', '22823', '5108', '80212', '11041', '10904', '9143', '672', '23038', '3925', '5883', '51170', '5287', '5721', '56924', '23097', '5641', '572', '1027', '8324', '1534', '55008', '9267', '27244', '58533', '9847', '26227', '55604', '665', '55148', '2852']",0.0,LINCS
