Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,FDR_BH,SIGNIFICANT
Reactome_2022,Cell Surface Interactions At Vascular Wall R-HSA-202733,1/134,0.0650295490975947,0.0698143319743408,0,0,16.588972431077693,45.33622688859099,PIK3CA,0.0698143319743408,False
Reactome_2022,Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,1/136,0.0659706109648584,0.0705885537323985,0,0,16.34156378600823,44.42529163101855,TP53,0.07058855373239849,False
Reactome_2022,Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,1/140,0.0678501777388971,0.0723584951966312,0,0,15.86810551558753,42.69239642260823,TP53,0.07235849519663112,False
Reactome_2022,C-type Lectin Receptors (CLRs) R-HSA-5621481,1/141,0.0683195372380125,0.0726177862695431,0,0,15.753968253968257,42.27671121747236,EP300,0.07261778626954309,False
Reactome_2022,G2/M Checkpoints R-HSA-69481,1/148,0.0715991027195359,0.0758525147622807,0,0,14.998488284202567,39.54610515433267,TP53,0.07585251476228061,False
Reactome_2022,DNA Double-Strand Break Repair R-HSA-5693532,1/149,0.0720667629517442,0.0760968121957562,0,0,14.896396396396396,39.17994060077916,TP53,0.07609681219575622,False
Reactome_2022,Interleukin-1 Family Signaling R-HSA-446652,1/152,0.0734684718687947,0.077322555638961,0,0,14.59823399558499,38.11451335774776,TP53,0.07732255563896098,False
Reactome_2022,Metabolism R-HSA-1430728,3/2049,0.0744241333911332,0.0780723752240319,0,0,3.7586929199832415,9.764990299699608,PIK3CA;PTEN;EP300,0.07807237522403189,False
Reactome_2022,Toll-like Receptor Cascades R-HSA-168898,1/162,0.0781270830081257,0.0816898815817861,0,0,13.684610075914424,34.88779821293247,TP53,0.08168988158178615,False
Reactome_2022,Cellular Senescence R-HSA-2559583,1/165,0.0795205496250796,0.0828769364599044,0,0,13.432249322493226,34.00696027874125,TP53,0.08287693645990438,False
Reactome_2022,Apoptosis R-HSA-109581,1/178,0.0855370257686186,0.0885722105539566,0,0,12.437539234149405,30.581495433145506,TP53,0.08857221055395668,False
Reactome_2022,RAC1 GTPase Cycle R-HSA-9013149,1/178,0.0855370257686186,0.0885722105539566,0,0,12.437539234149405,30.581495433145506,PIK3CA,0.08857221055395668,False
Reactome_2022,Cellular Response To Chemical Stress R-HSA-9711123,1/182,0.0873811155878078,0.0901907977610492,0,0,12.160220994475138,29.64024790437689,EP300,0.09019079776104921,False
Reactome_2022,Programmed Cell Death R-HSA-5357801,1/208,0.0992863444698879,0.1021503736372885,0,0,10.618894256575416,24.52696165121757,TP53,0.10215037363728852,False
Reactome_2022,G Alpha (Q) Signaling Events R-HSA-416476,1/212,0.1011054591754641,0.1036896242662108,0,0,10.415481832543444,23.86802605954351,PIK3CA,0.10368962426621078,False
Reactome_2022,"Platelet Activation, Signaling And Aggregation R-HSA-76002",1/254,0.1200075101108378,0.1226828367693597,0,0,8.66798418972332,18.377868347453823,PIK3CA,0.12268283676935966,False
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,1/271,0.1275560817207028,0.1299857213725257,0,0,8.11522633744856,16.710867212319627,TP53,0.1299857213725257,False
Reactome_2022,RHO GTPase Cycle R-HSA-9012999,1/441,0.1998992122432958,0.2030621744623353,0,0,4.936868686868687,7.948072140035872,PIK3CA,0.2030621744623353,False
Reactome_2022,Axon Guidance R-HSA-422475,1/519,0.2312471903607408,0.2341651359804347,0,0,4.176748176748177,6.115878918361201,PIK3CA,0.23416513598043467,False
Reactome_2022,GPCR Downstream Signaling R-HSA-388396,1/619,0.2698183394483883,0.2723637954809202,0,0,3.4829198130169003,4.562647117861525,PIK3CA,0.27236379548092027,False
Reactome_2022,Signaling By Rho GTPases R-HSA-194315,1/644,0.2791847857038615,0.2809351605358606,0,0,3.3431829963711768,4.265505008697603,PIK3CA,0.28093516053586065,False
Reactome_2022,"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",1/660,0.2851224193184625,0.2860134268788327,0,0,3.259315461136402,4.08990849282379,PIK3CA,0.2860134268788327,False
Reactome_2022,Signaling By GPCR R-HSA-372790,1/689,0.2957722902024504,0.2957722902024504,0,0,3.117248062015504,3.797323765313496,PIK3CA,0.2957722902024504,False
