"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001889","liver development","2/10","147/18986",0.0136054421768707,25.8312925170068,6.93796389132538,0.00257240558714094,0.0116690282431176,0.00355152869010305,"NF1/PIK3CA",2
"GO:0046488","phosphatidylinositol metabolic process","2/10","148/18986",0.0135135135135135,25.6567567567568,6.91277429330836,0.0026069110088256,0.0117404769174448,0.00357327446116951,"PTEN/PIK3CA",2
"GO:0071333","cellular response to glucose stimulus","2/10","148/18986",0.0135135135135135,25.6567567567568,6.91277429330836,0.0026069110088256,0.0117404769174448,0.00357327446116951,"PIK3CA/SMARCA4",2
"GO:0050852","T cell receptor signaling pathway","2/10","149/18986",0.0134228187919463,25.4845637583893,6.88783287293732,0.00264163640804677,0.0118542250282242,0.00360789428301427,"BRAF/PIK3CA",2
"GO:0061008","hepaticobiliary system development","2/10","150/18986",0.0133333333333333,25.3146666666667,6.86313550560478,0.00267658159095605,0.0119681433995606,0.00364256592453418,"NF1/PIK3CA",2
"GO:0033157","regulation of intracellular protein transport","2/10","151/18986",0.0132450331125828,25.1470198675497,6.83867816227782,0.00271174636381439,0.0120393845655873,0.00366424853938338,"NF1/EP300",2
"GO:0071331","cellular response to hexose stimulus","2/10","151/18986",0.0132450331125828,25.1470198675497,6.83867816227782,0.00271174636381439,0.0120393845655873,0.00366424853938338,"PIK3CA/SMARCA4",2
"GO:0032006","regulation of TOR signaling","2/10","152/18986",0.0131578947368421,24.9815789473684,6.81445690666689,0.00274713053299205,0.012153383135357,0.00369894458970846,"EP300/PIK3CA",2
"GO:0071326","cellular response to monosaccharide stimulus","2/10","153/18986",0.0130718954248366,24.8183006535948,6.79046789249669,0.00278273390496856,0.0122245012246338,0.0037205897455166,"PIK3CA/SMARCA4",2
"GO:2001235","positive regulation of apoptotic signaling pathway","2/10","153/18986",0.0130718954248366,24.8183006535948,6.79046789249669,0.00278273390496856,0.0122245012246338,0.0037205897455166,"NF1/TP53",2
"GO:1903531","negative regulation of secretion by cell","2/10","154/18986",0.012987012987013,24.6571428571429,6.76670736087444,0.0028185562863327,0.0123385750716383,0.00375530870685476,"NF1/BRAF",2
"GO:0006469","negative regulation of protein kinase activity","2/10","155/18986",0.0129032258064516,24.498064516129,6.74317163775173,0.00285459748378237,0.0124528085355245,0.00379007624841085,"PTEN/NF1",2
"GO:0045667","regulation of osteoblast differentiation","2/10","156/18986",0.0128205128205128,24.3410256410256,6.71985713147587,0.00289085730412465,0.0125671991137641,0.0038248916085275,"PTEN/ACVR2A",2
"GO:0009411","response to UV","2/10","157/18986",0.0127388535031847,24.1859872611465,6.69676033042716,0.00292733555427566,0.0126817443389382,0.00385975403623307,"TP53/EP300",2
"GO:0042552","myelination","2/10","158/18986",0.0126582278481013,24.0329113924051,6.67387780073842,0.00296403204126057,0.0127964417781318,0.00389466279105744,"PTEN/NF1",2
"GO:0018105","peptidyl-serine phosphorylation","2/10","159/18986",0.0125786163522013,23.8817610062893,6.65120618409346,0.00300094657221354,0.0129112890323414,0.00392961714285151,"PTEN/BRAF",2
"GO:0007272","ensheathment of neurons","2/10","160/18986",0.0125,23.7325,6.62874219560142,0.00303807895437766,0.0129818254296274,0.00395108525771407,"PTEN/NF1",2
"GO:0008366","axon ensheathment","2/10","160/18986",0.0125,23.7325,6.62874219560142,0.00303807895437766,0.0129818254296274,0.00395108525771407,"PTEN/NF1",2
"GO:0071322","cellular response to carbohydrate stimulus","2/10","163/18986",0.0122699386503067,23.2957055214724,6.56256420888375,0.00315078128220104,0.0134176128071962,0.00408371938473604,"PIK3CA/SMARCA4",2
"GO:0010976","positive regulation of neuron projection development","2/10","164/18986",0.0121951219512195,23.1536585365854,6.54089928218771,0.00318878314381792,0.013533411851051,0.00411896341859799,"EP300/BRAF",2
"GO:0033673","negative regulation of kinase activity","2/10","166/18986",0.0120481927710843,22.8746987951807,6.49814325049997,0.00326543734212478,0.0138119174065548,0.00420372801511085,"PTEN/NF1",2
"GO:0001678","intracellular glucose homeostasis","2/10","170/18986",0.0117647058823529,22.3364705882353,6.41484777220502,0.00342134226391275,0.014422627994676,0.00438960091985262,"PIK3CA/SMARCA4",2
"GO:0018209","peptidyl-serine modification","2/10","171/18986",0.0116959064327485,22.2058479532164,6.39446996680893,0.00346085831855429,0.0144916207853845,0.00441059923012376,"PTEN/BRAF",2
"GO:0061351","neural precursor cell proliferation","2/10","171/18986",0.0116959064327485,22.2058479532164,6.39446996680893,0.00346085831855429,0.0144916207853845,0.00441059923012376,"NF1/TP53",2
"GO:0019362","pyridine nucleotide metabolic process","2/10","172/18986",0.0116279069767442,22.0767441860465,6.37426541534224,0.00350058991980456,0.0145605932876921,0.00443159136551583,"TP53/EP300",2
"GO:0046496","nicotinamide nucleotide metabolic process","2/10","172/18986",0.0116279069767442,22.0767441860465,6.37426541534224,0.00350058991980456,0.0145605932876921,0.00443159136551583,"TP53/EP300",2
"GO:0030308","negative regulation of cell growth","2/10","173/18986",0.0115606936416185,21.9491329479769,6.35423162345443,0.00354053687631863,0.0146779873150693,0.00446732084080636,"TP53/SMARCA4",2
"GO:0051048","negative regulation of secretion","2/10","175/18986",0.0114285714285714,21.6982857142857,6.31466659038506,0.00362107609029998,0.0149623342081042,0.00455386327840401,"NF1/BRAF",2
"GO:0009266","response to temperature stimulus","2/10","176/18986",0.0113636363636364,21.575,6.29513060604655,0.00366166796561868,0.0150308468621462,0.0045747154566142,"NF1/EP300",2
"GO:0050806","positive regulation of synaptic transmission","2/10","176/18986",0.0113636363636364,21.575,6.29513060604655,0.00366166796561868,0.0150308468621462,0.0045747154566142,"NF1/BRAF",2
"GO:0031929","TOR signaling","2/10","178/18986",0.0112359550561798,21.3325842696629,6.2565401935999,0.00374349529835196,0.0152666322916503,0.00464647796332388,"EP300/PIK3CA",2
"GO:0072524","pyridine-containing compound metabolic process","2/10","178/18986",0.0112359550561798,21.3325842696629,6.2565401935999,0.00374349529835196,0.0152666322916503,0.00464647796332388,"TP53/EP300",2
"GO:0016052","carbohydrate catabolic process","2/10","180/18986",0.0111111111111111,21.0955555555556,6.2185770341501,0.00382617946906045,0.0154528280492377,0.00470314759864137,"TP53/EP300",2
"GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","2/10","180/18986",0.0111111111111111,21.0955555555556,6.2185770341501,0.00382617946906045,0.0154528280492377,0.00470314759864137,"TP53/EP300",2
"GO:0141193","nuclear receptor-mediated signaling pathway","2/10","180/18986",0.0111111111111111,21.0955555555556,6.2185770341501,0.00382617946906045,0.0154528280492377,0.00470314759864137,"EP300/SMARCA4",2
"GO:1903034","regulation of response to wounding","2/10","181/18986",0.0110497237569061,20.9790055248619,6.19982527723716,0.00386784239225322,0.0155708639070773,0.00473907241833023,"PTEN/BRAF",2
"GO:0002262","myeloid cell homeostasis","2/10","183/18986",0.0109289617486339,20.7497267759563,6.16277097618537,0.0039518089624559,0.0157568943343783,0.00479569173452576,"NF1/ACVR2A",2
"GO:0072331","signal transduction by p53 class mediator","2/10","183/18986",0.0109289617486339,20.7497267759563,6.16277097618537,0.0039518089624559,0.0157568943343783,0.00479569173452576,"TP53/EP300",2
"GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","2/10","183/18986",0.0109289617486339,20.7497267759563,6.16277097618537,0.0039518089624559,0.0157568943343783,0.00479569173452576,"TP53/EP300",2
"GO:0071478","cellular response to radiation","2/10","185/18986",0.0108108108108108,20.5254054054054,6.12630217561657,0.00403662856319317,0.0160439967019614,0.00488307281495715,"TP53/EP300",2
"GO:0051348","negative regulation of transferase activity","2/10","190/18986",0.0105263157894737,19.9852631578947,6.03759070728344,0.00425239960314658,0.0168481148833529,0.00512781031425404,"PTEN/NF1",2
"GO:0016241","regulation of macroautophagy","2/10","191/18986",0.0104712041884817,19.8806282722513,6.02025552992367,0.00429619035765512,0.0169145607791956,0.00514803346398925,"TP53/PIK3CA",2
"GO:0048771","tissue remodeling","2/10","191/18986",0.0104712041884817,19.8806282722513,6.02025552992367,0.00429619035765512,0.0169145607791956,0.00514803346398925,"NF1/TP53",2
"GO:0006109","regulation of carbohydrate metabolic process","2/10","193/18986",0.0103626943005181,19.6746113989637,5.98597826849,0.00438440689818248,0.0172077662586974,0.00523727205788502,"TP53/EP300",2
"GO:0021543","pallium development","2/10","195/18986",0.0102564102564103,19.4728205128205,5.95221397007364,0.00447346888667426,0.017502447019113,0.00532695966110553,"PTEN/NF1",2
"GO:0046631","alpha-beta T cell activation","2/10","196/18986",0.0102040816326531,19.3734693877551,5.93552010852932,0.00451831645154076,0.0176228417362275,0.00536360241173227,"EP300/BRAF",2
"GO:0046474","glycerophospholipid biosynthetic process","2/10","197/18986",0.0101522842639594,19.2751269035533,5.91894965742335,0.00456337481177363,0.0177433082743496,0.00540026702145163,"PTEN/PIK3CA",2
"GO:0030324","lung development","2/10","198/18986",0.0101010101010101,19.1777777777778,5.90250106575531,0.00460864377872132,0.0178087099103676,0.00542017234534476,"KRAS/EP300",2
"GO:0071466","cellular response to xenobiotic stimulus","2/10","198/18986",0.0101010101010101,19.1777777777778,5.90250106575531,0.00460864377872132,0.0178087099103676,0.00542017234534476,"TP53/BRAF",2
"GO:0002520","immune system development","2/10","202/18986",0.0099009900990099,18.7980198019802,5.83789521418729,0.00479182194437809,0.0183466699521754,0.00558390324759334,"TP53/BRAF",2
"GO:0007369","gastrulation","2/10","202/18986",0.0099009900990099,18.7980198019802,5.83789521418729,0.00479182194437809,0.0183466699521754,0.00558390324759334,"TP53/ACVR2A",2
"GO:0030323","respiratory tube development","2/10","202/18986",0.0099009900990099,18.7980198019802,5.83789521418729,0.00479182194437809,0.0183466699521754,0.00558390324759334,"KRAS/EP300",2
"GO:1901991","negative regulation of mitotic cell cycle phase transition","2/10","205/18986",0.00975609756097561,18.5229268292683,5.79064827424416,0.00493140771112695,0.0188235440680821,0.0057290423344928,"PTEN/TP53",2
"GO:0009749","response to glucose","2/10","206/18986",0.00970873786407767,18.4330097087379,5.77512186657858,0.00497835475318407,0.018944985261357,0.00576600358551475,"PIK3CA/SMARCA4",2
"GO:0006836","neurotransmitter transport","2/10","209/18986",0.00956937799043062,18.1684210526316,5.72919178555999,0.00512044861113188,0.0193285949379967,0.00588275716121977,"NF1/BRAF",2
"GO:0009746","response to hexose","2/10","211/18986",0.00947867298578199,17.9962085308057,5.69909991051464,0.00521621991842129,0.0193285949379967,0.00588275716121977,"PIK3CA/SMARCA4",2
"GO:0009757","hexose mediated signaling","1/10","10/18986",0.1,189.86,13.7132569750698,0.00525581550938958,0.0193285949379967,0.00588275716121977,"SMARCA4",1
"GO:0010182","sugar mediated signaling pathway","1/10","10/18986",0.1,189.86,13.7132569750698,0.00525581550938958,0.0193285949379967,0.00588275716121977,"SMARCA4",1
"GO:0010255","glucose mediated signaling pathway","1/10","10/18986",0.1,189.86,13.7132569750698,0.00525581550938958,0.0193285949379967,0.00588275716121977,"SMARCA4",1
"GO:0033034","positive regulation of myeloid cell apoptotic process","1/10","10/18986",0.1,189.86,13.7132569750698,0.00525581550938958,0.0193285949379967,0.00588275716121977,"NF1",1
"GO:0051095","regulation of helicase activity","1/10","10/18986",0.1,189.86,13.7132569750698,0.00525581550938958,0.0193285949379967,0.00588275716121977,"TP53",1
"GO:0097105","presynaptic membrane assembly","1/10","10/18986",0.1,189.86,13.7132569750698,0.00525581550938958,0.0193285949379967,0.00588275716121977,"PTEN",1
"GO:1901838","positive regulation of transcription of nucleolar large rRNA by RNA polymerase I","1/10","10/18986",0.1,189.86,13.7132569750698,0.00525581550938958,0.0193285949379967,0.00588275716121977,"SMARCA4",1
"GO:1903799","negative regulation of miRNA processing","1/10","10/18986",0.1,189.86,13.7132569750698,0.00525581550938958,0.0193285949379967,0.00588275716121977,"TP53",1
"GO:2001241","positive regulation of extrinsic apoptotic signaling pathway in absence of ligand","1/10","10/18986",0.1,189.86,13.7132569750698,0.00525581550938958,0.0193285949379967,0.00588275716121977,"NF1",1
"GO:0050851","antigen receptor-mediated signaling pathway","2/10","212/18986",0.00943396226415094,17.911320754717,5.68420870550543,0.00526441763087609,0.0193285949379967,0.00588275716121977,"BRAF/PIK3CA",2
"GO:0071383","cellular response to steroid hormone stimulus","2/10","213/18986",0.00938967136150235,17.8272300469484,5.66941904915446,0.005312823133103,0.0194492823469151,0.0059194889941006,"EP300/SMARCA4",2
"GO:0034284","response to monosaccharide","2/10","218/18986",0.00917431192660551,17.4183486238532,5.59695335433025,0.00555796095154086,0.0202873676715136,0.00617456456792325,"PIK3CA/SMARCA4",2
"GO:0045637","regulation of myeloid cell differentiation","2/10","219/18986",0.0091324200913242,17.3388127853881,5.58274886391174,0.00560760927032205,0.020409089553614,0.00621161124803115,"NF1/ACVR2A",2
"GO:0099504","synaptic vesicle cycle","2/10","222/18986",0.00900900900900901,17.1045045045045,5.54069325321748,0.00575779238240348,0.0204423562357036,0.00622173613361755,"PTEN/BRAF",2
"GO:0001188","RNA polymerase I preinitiation complex assembly","1/10","11/18986",0.0909090909090909,172.6,13.0684986911062,0.00578002724236348,0.0204423562357036,0.00622173613361755,"SMARCA4",1
"GO:0006475","internal protein amino acid acetylation","1/10","11/18986",0.0909090909090909,172.6,13.0684986911062,0.00578002724236348,0.0204423562357036,0.00622173613361755,"EP300",1
"GO:0006983","ER overload response","1/10","11/18986",0.0909090909090909,172.6,13.0684986911062,0.00578002724236348,0.0204423562357036,0.00622173613361755,"TP53",1
"GO:0010624","regulation of Schwann cell proliferation","1/10","11/18986",0.0909090909090909,172.6,13.0684986911062,0.00578002724236348,0.0204423562357036,0.00622173613361755,"NF1",1
"GO:0014010","Schwann cell proliferation","1/10","11/18986",0.0909090909090909,172.6,13.0684986911062,0.00578002724236348,0.0204423562357036,0.00622173613361755,"NF1",1
"GO:0062100","positive regulation of programmed necrotic cell death","1/10","11/18986",0.0909090909090909,172.6,13.0684986911062,0.00578002724236348,0.0204423562357036,0.00622173613361755,"TP53",1
"GO:0090394","negative regulation of excitatory postsynaptic potential","1/10","11/18986",0.0909090909090909,172.6,13.0684986911062,0.00578002724236348,0.0204423562357036,0.00622173613361755,"PTEN",1
"GO:1903689","regulation of wound healing, spreading of epidermal cells","1/10","11/18986",0.0909090909090909,172.6,13.0684986911062,0.00578002724236348,0.0204423562357036,0.00622173613361755,"PTEN",1
"GO:1904668","positive regulation of ubiquitin protein ligase activity","1/10","11/18986",0.0909090909090909,172.6,13.0684986911062,0.00578002724236348,0.0204423562357036,0.00622173613361755,"PTEN",1
"GO:0009755","hormone-mediated signaling pathway","2/10","223/18986",0.00896860986547085,17.027802690583,5.52685721162854,0.00580826551803332,0.0204843617706415,0.00623452073396016,"EP300/SMARCA4",2
"GO:0060541","respiratory system development","2/10","225/18986",0.00888888888888889,16.8764444444444,5.49945281593648,0.00590982882125234,0.0207840047309211,0.00632571860820032,"KRAS/EP300",2
"GO:0002285","lymphocyte activation involved in immune response","2/10","227/18986",0.00881057268722467,16.7277533039648,5.47239881589575,0.00601221359577995,0.0210259536925042,0.00639935701756055,"TP53/EP300",2
"GO:0006282","regulation of DNA repair","2/10","227/18986",0.00881057268722467,16.7277533039648,5.47239881589575,0.00601221359577995,0.0210259536925042,0.00639935701756055,"ARID1A/SMARCA4",2
"GO:0007056","spindle assembly involved in female meiosis","1/10","12/18986",0.0833333333333333,158.216666666667,12.5058358489656,0.00630399033736073,0.0215057109056557,0.00654537358991707,"PTEN",1
"GO:0009756","carbohydrate mediated signaling","1/10","12/18986",0.0833333333333333,158.216666666667,12.5058358489656,0.00630399033736073,0.0215057109056557,0.00654537358991707,"SMARCA4",1
"GO:0014854","response to inactivity","1/10","12/18986",0.0833333333333333,158.216666666667,12.5058358489656,0.00630399033736073,0.0215057109056557,0.00654537358991707,"PIK3CA",1
"GO:0035022","positive regulation of Rac protein signal transduction","1/10","12/18986",0.0833333333333333,158.216666666667,12.5058358489656,0.00630399033736073,0.0215057109056557,0.00654537358991707,"KRAS",1
"GO:0071233","cellular response to L-leucine","1/10","12/18986",0.0833333333333333,158.216666666667,12.5058358489656,0.00630399033736073,0.0215057109056557,0.00654537358991707,"EP300",1
"GO:0071236","cellular response to antibiotic","1/10","12/18986",0.0833333333333333,158.216666666667,12.5058358489656,0.00630399033736073,0.0215057109056557,0.00654537358991707,"TP53",1
"GO:0071257","cellular response to electrical stimulus","1/10","12/18986",0.0833333333333333,158.216666666667,12.5058358489656,0.00630399033736073,0.0215057109056557,0.00654537358991707,"PTEN",1
"GO:0097090","presynaptic membrane organization","1/10","12/18986",0.0833333333333333,158.216666666667,12.5058358489656,0.00630399033736073,0.0215057109056557,0.00654537358991707,"PTEN",1
"GO:2000321","positive regulation of T-helper 17 cell differentiation","1/10","12/18986",0.0833333333333333,158.216666666667,12.5058358489656,0.00630399033736073,0.0215057109056557,0.00654537358991707,"EP300",1
"GO:0000819","sister chromatid segregation","2/10","235/18986",0.00851063829787234,16.1582978723404,5.36753785677926,0.0064299377506945,0.0218757664779063,0.00665800190432325,"ARID1A/SMARCA4",2
"GO:0001933","negative regulation of protein phosphorylation","2/10","236/18986",0.00847457627118644,16.0898305084746,5.35479306280259,0.00648307103631132,0.0219967613481349,0.00669482731463329,"PTEN/NF1",2
"GO:0045017","glycerolipid biosynthetic process","2/10","240/18986",0.00833333333333333,15.8216666666667,5.30458388186395,0.00669763565945573,0.0224271022304387,0.00682580377284244,"PTEN/PIK3CA",2
"GO:0001667","ameboidal-type cell migration","2/10","241/18986",0.00829875518672199,15.7560165975104,5.29222011139977,0.00675178376419142,0.0224271022304387,0.00682580377284244,"PTEN/BRAF",2
"GO:0007160","cell-matrix adhesion","2/10","241/18986",0.00829875518672199,15.7560165975104,5.29222011139977,0.00675178376419142,0.0224271022304387,0.00682580377284244,"PTEN/NF1",2
"GO:0065004","protein-DNA complex assembly","2/10","242/18986",0.00826446280991736,15.6909090909091,5.27993020142865,0.00680613428038734,0.0224271022304387,0.00682580377284244,"TP53/SMARCA4",2
"GO:0007320","insemination","1/10","13/18986",0.0769230769230769,146.046153846154,12.0091661902398,0.00682770489921503,0.0224271022304387,0.00682580377284244,"ACVR2A",1
"GO:0009415","response to water","1/10","13/18986",0.0769230769230769,146.046153846154,12.0091661902398,0.00682770489921503,0.0224271022304387,0.00682580377284244,"PIK3CA",1
"GO:0010764","negative regulation of fibroblast migration","1/10","13/18986",0.0769230769230769,146.046153846154,12.0091661902398,0.00682770489921503,0.0224271022304387,0.00682580377284244,"BRAF",1
"GO:0014051","gamma-aminobutyric acid secretion","1/10","13/18986",0.0769230769230769,146.046153846154,12.0091661902398,0.00682770489921503,0.0224271022304387,0.00682580377284244,"NF1",1
"GO:0042711","maternal behavior","1/10","13/18986",0.0769230769230769,146.046153846154,12.0091661902398,0.00682770489921503,0.0224271022304387,0.00682580377284244,"PTEN",1
"GO:0048680","positive regulation of axon regeneration","1/10","13/18986",0.0769230769230769,146.046153846154,12.0091661902398,0.00682770489921503,0.0224271022304387,0.00682580377284244,"BRAF",1
"GO:0060134","prepulse inhibition","1/10","13/18986",0.0769230769230769,146.046153846154,12.0091661902398,0.00682770489921503,0.0224271022304387,0.00682580377284244,"PTEN",1
"GO:0070572","positive regulation of neuron projection regeneration","1/10","13/18986",0.0769230769230769,146.046153846154,12.0091661902398,0.00682770489921503,0.0224271022304387,0.00682580377284244,"BRAF",1
"GO:0008654","phospholipid biosynthetic process","2/10","243/18986",0.00823045267489712,15.6263374485597,5.2677133967348,0.00686068702416774,0.0224271022304387,0.00682580377284244,"PTEN/PIK3CA",2
"GO:0009743","response to carbohydrate","2/10","243/18986",0.00823045267489712,15.6263374485597,5.2677133967348,0.00686068702416774,0.0224271022304387,0.00682580377284244,"PIK3CA/SMARCA4",2
"GO:0099173","postsynapse organization","2/10","246/18986",0.00813008130081301,15.4357723577236,5.23149422311785,0.0070255567838339,0.0229062424306251,0.00697163255413342,"PTEN/NF1",2
"GO:0050769","positive regulation of neurogenesis","2/10","247/18986",0.00809716599190283,15.3732793522267,5.21956250061885,0.00708091660129533,0.023026772947589,0.00700831663614193,"KRAS/BRAF",2
"GO:0007179","transforming growth factor beta receptor signaling pathway","2/10","250/18986",0.008,15.1888,5.18418149446467,0.00724820317948593,0.0235097160122186,0.00715530283876168,"TP53/EP300",2
"GO:0010225","response to UV-C","1/10","14/18986",0.0714285714285714,135.614285714286,11.5664897108921,0.00735117103272087,0.023538788063853,0.00716415106702101,"TP53",1
"GO:0048715","negative regulation of oligodendrocyte differentiation","1/10","14/18986",0.0714285714285714,135.614285714286,11.5664897108921,0.00735117103272087,0.023538788063853,0.00716415106702101,"NF1",1
"GO:0051547","regulation of keratinocyte migration","1/10","14/18986",0.0714285714285714,135.614285714286,11.5664897108921,0.00735117103272087,0.023538788063853,0.00716415106702101,"PTEN",1
"GO:0060746","parental behavior","1/10","14/18986",0.0714285714285714,135.614285714286,11.5664897108921,0.00735117103272087,0.023538788063853,0.00716415106702101,"PTEN",1
"GO:2000328","regulation of T-helper 17 cell lineage commitment","1/10","14/18986",0.0714285714285714,135.614285714286,11.5664897108921,0.00735117103272087,0.023538788063853,0.00716415106702101,"EP300",1
"GO:0042326","negative regulation of phosphorylation","2/10","256/18986",0.0078125,14.8328125,5.11522273397304,0.00758819193107067,0.0241740872715025,0.00735750764442905,"PTEN/NF1",2
"GO:0045930","negative regulation of mitotic cell cycle","2/10","256/18986",0.0078125,14.8328125,5.11522273397304,0.00758819193107067,0.0241740872715025,0.00735750764442905,"PTEN/TP53",2
"GO:0031669","cellular response to nutrient levels","2/10","257/18986",0.00778210116731518,14.7750972762646,5.1039558163091,0.00764555661284006,0.0242950174600907,0.00739431336854956,"TP53/EP300",2
"GO:0099003","vesicle-mediated transport in synapse","2/10","258/18986",0.00775193798449612,14.7178294573643,5.09275186933241,0.00770312077664164,0.0244028089875685,0.00742712027366722,"PTEN/BRAF",2
"GO:0006474","N-terminal protein amino acid acetylation","1/10","15/18986",0.0666666666666667,126.573333333333,11.16865575455,0.00787438884263392,0.0244028089875685,0.00742712027366722,"EP300",1
"GO:0042308","negative regulation of protein import into nucleus","1/10","15/18986",0.0666666666666667,126.573333333333,11.16865575455,0.00787438884263392,0.0244028089875685,0.00742712027366722,"NF1",1
"GO:0048820","hair follicle maturation","1/10","15/18986",0.0666666666666667,126.573333333333,11.16865575455,0.00787438884263392,0.0244028089875685,0.00742712027366722,"NF1",1
"GO:0060766","negative regulation of androgen receptor signaling pathway","1/10","15/18986",0.0666666666666667,126.573333333333,11.16865575455,0.00787438884263392,0.0244028089875685,0.00742712027366722,"SMARCA4",1
"GO:0070234","positive regulation of T cell apoptotic process","1/10","15/18986",0.0666666666666667,126.573333333333,11.16865575455,0.00787438884263392,0.0244028089875685,0.00742712027366722,"TP53",1
"GO:0070243","regulation of thymocyte apoptotic process","1/10","15/18986",0.0666666666666667,126.573333333333,11.16865575455,0.00787438884263392,0.0244028089875685,0.00742712027366722,"TP53",1
"GO:0090306","meiotic spindle assembly","1/10","15/18986",0.0666666666666667,126.573333333333,11.16865575455,0.00787438884263392,0.0244028089875685,0.00742712027366722,"PTEN",1
"GO:1900119","positive regulation of execution phase of apoptosis","1/10","15/18986",0.0666666666666667,126.573333333333,11.16865575455,0.00787438884263392,0.0244028089875685,0.00742712027366722,"TP53",1
"GO:1901836","regulation of transcription of nucleolar large rRNA by RNA polymerase I","1/10","15/18986",0.0666666666666667,126.573333333333,11.16865575455,0.00787438884263392,0.0244028089875685,0.00742712027366722,"SMARCA4",1
"GO:0071900","regulation of protein serine/threonine kinase activity","2/10","262/18986",0.00763358778625954,14.4931297709924,5.04855383342703,0.00793536860973681,0.0245310654305938,0.00746615578096095,"PTEN/NF1",2
"GO:0042593","glucose homeostasis","2/10","265/18986",0.00754716981132075,14.3290566037736,5.01603770624464,0.00811164012850527,0.0250142202977552,0.00761320644676927,"PIK3CA/SMARCA4",2
"GO:0033500","carbohydrate homeostasis","2/10","266/18986",0.0075187969924812,14.2751879699248,5.00531645242956,0.0081707935981281,0.0251347262527184,0.0076498830532067,"PIK3CA/SMARCA4",2
"GO:0016072","rRNA metabolic process","2/10","268/18986",0.00746268656716418,14.1686567164179,4.9840468606855,0.00828969389406986,0.0252483187619197,0.00768445551691183,"TP53/SMARCA4",2
"GO:0006361","transcription initiation at RNA polymerase I promoter","1/10","16/18986",0.0625,118.6625,10.8085481719055,0.00839735843367206,0.0252483187619197,0.00768445551691183,"SMARCA4",1
"GO:0006978","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator","1/10","16/18986",0.0625,118.6625,10.8085481719055,0.00839735843367206,0.0252483187619197,0.00768445551691183,"TP53",1
"GO:0048712","negative regulation of astrocyte differentiation","1/10","16/18986",0.0625,118.6625,10.8085481719055,0.00839735843367206,0.0252483187619197,0.00768445551691183,"NF1",1
"GO:0051895","negative regulation of focal adhesion assembly","1/10","16/18986",0.0625,118.6625,10.8085481719055,0.00839735843367206,0.0252483187619197,0.00768445551691183,"PTEN",1
"GO:0150118","negative regulation of cell-substrate junction organization","1/10","16/18986",0.0625,118.6625,10.8085481719055,0.00839735843367206,0.0252483187619197,0.00768445551691183,"PTEN",1
"GO:1900034","regulation of cellular response to heat","1/10","16/18986",0.0625,118.6625,10.8085481719055,0.00839735843367206,0.0252483187619197,0.00768445551691183,"EP300",1
"GO:1903798","regulation of miRNA processing","1/10","16/18986",0.0625,118.6625,10.8085481719055,0.00839735843367206,0.0252483187619197,0.00768445551691183,"TP53",1
"GO:0001894","tissue homeostasis","2/10","270/18986",0.00740740740740741,14.0637037037037,4.96300428742554,0.00840938412437741,0.0252483187619197,0.00768445551691183,"NF1/KRAS",2
"GO:0060249","anatomical structure homeostasis","2/10","270/18986",0.00740740740740741,14.0637037037037,4.96300428742554,0.00840938412437741,0.0252483187619197,0.00768445551691183,"NF1/KRAS",2
"GO:0032386","regulation of intracellular transport","2/10","272/18986",0.00735294117647059,13.9602941176471,4.94218458479668,0.00852986284103054,0.0255487757822254,0.00777590115450278,"NF1/EP300",2
"GO:0110053","regulation of actin filament organization","2/10","273/18986",0.00732600732600733,13.9091575091575,4.93185704278652,0.00859039742968461,0.025668681579869,0.00781239509997696,"BRAF/PIK3CA",2
"GO:0010455","positive regulation of cell fate commitment","1/10","17/18986",0.0588235294117647,111.682352941176,10.4805383227059,0.00892007991051202,0.0262775059952025,0.00799769393834143,"EP300",1
"GO:0034349","glial cell apoptotic process","1/10","17/18986",0.0588235294117647,111.682352941176,10.4805383227059,0.00892007991051202,0.0262775059952025,0.00799769393834143,"TP53",1
"GO:0042772","DNA damage response, signal transduction resulting in transcription","1/10","17/18986",0.0588235294117647,111.682352941176,10.4805383227059,0.00892007991051202,0.0262775059952025,0.00799769393834143,"TP53",1
"GO:0070920","regulation of regulatory ncRNA processing","1/10","17/18986",0.0588235294117647,111.682352941176,10.4805383227059,0.00892007991051202,0.0262775059952025,0.00799769393834143,"TP53",1
"GO:0090399","replicative senescence","1/10","17/18986",0.0588235294117647,111.682352941176,10.4805383227059,0.00892007991051202,0.0262775059952025,0.00799769393834143,"TP53",1
"GO:0097091","synaptic vesicle clustering","1/10","17/18986",0.0588235294117647,111.682352941176,10.4805383227059,0.00892007991051202,0.0262775059952025,0.00799769393834143,"PTEN",1
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","2/10","280/18986",0.00714285714285714,13.5614285714286,4.86105515463298,0.00901963366880282,0.0265084069327257,0.00806796982482486,"PTEN/PIK3CA",2
"GO:0021537","telencephalon development","2/10","281/18986",0.00711743772241993,13.5131672597865,4.85114793165165,0.00908173584291272,0.0266284151646996,0.00810449494671369,"PTEN/NF1",2
